央视频道,#genre#
海南卫视,http://47.97.252.137:8088/tvlive/lywshd.m3u8?node=2
海南卫视,http://47.97.252.137:8088/tvlive/lywshd.m3u8?node=3
西藏卫视,http://47.97.252.137:8088/daili/xzws.m3u8?line=0

西藏卫视,http://47.97.252.137:8088/daili/xzws.m3u8?line=1
西藏卫视,http://47.97.252.137:8088/daili/xzws.m3u8?line=2
西藏卫视,http://47.97.252.137:8088/tvlive/xzws.m3u8?node=3
西藏卫视,http://47.97.252.137:8088/tvlive/xzws.m3u8?node=6
内蒙古卫视,http://47.97.252.137:8088/daili/nmgws.m3u8?line=0
内蒙古卫视,http://207.56.13.146:8081/cdnlive/nmgws.m3u8
内蒙古卫视,http://47.97.252.137:8088/daili/nmgws.m3u8?line=1
内蒙古卫视,http://47.97.252.137:8088/daili/nmgws.m3u8?line=2
内蒙古卫视,http://47.97.252.137:8088/tvlive/nmgws.m3u8?node=3
内蒙古卫视,http://47.97.252.137:8088/tvlive/nmgws.m3u8?node=11
宁夏卫视,http://47.97.252.137:8088/daili/nxws.m3u8?line=0

宁夏卫视,http://47.97.252.137:8088/daili/nxws.m3u8?line=1
宁夏卫视,http://47.97.252.137:8088/daili/nxws.m3u8?line=2
宁夏卫视,http://47.97.252.137:8088/tvlive/nxws.m3u8?node=11
新疆卫视,http://47.97.252.137:8088/daili/xjws.m3u8?line=0

新疆卫视,http://47.97.252.137:8088/daili/xjws.m3u8?line=1
新疆卫视,http://47.97.252.137:8088/daili/xjws.m3u8?line=2
新疆卫视,http://47.97.252.137:8088/tvlive/xjws.m3u8?node=3
新疆卫视,http://47.97.252.137:8088/tvlive/xjws.m3u8?node=11
兵团卫视,http://47.97.252.137:8088/daili/btws.m3u8?line=0
兵团卫视,http://47.97.252.137:8088/daili/btws.m3u8?line=1
兵团卫视,http://47.97.252.137:8088/daili/btws.m3u8?line=2
兵团卫视,http://47.97.252.137:8088/tvlive/btws.m3u8?node=1
兵团卫视,http://47.97.252.137:8088/tvlive/btws.m3u8?node=3
兵团卫视,http://47.97.252.137:8088/tvlive/btws.m3u8?node=4
厦门卫视,http://47.97.252.137:8088/daili/xmws.m3u8?line=0
厦门卫视,http://47.97.252.137:8088/daili/xmws.m3u8?line=1
厦门卫视,http://47.97.252.137:8088/daili/xmws.m3u8?line=2
厦门卫视,http://47.97.252.137:8088/tvlive/xmws.m3u8?node=1
厦门卫视,http://47.97.252.137:8088/tvlive/xmws.m3u8?node=3
厦门卫视,http://47.97.252.137:8088/tvlive/xmws.m3u8?node=4
海峡卫视,http://47.97.252.137:8088/daili/hxws.m3u8?line=0
海峡卫视,http://47.97.252.137:8088/daili/hxws.m3u8?line=1
海峡卫视,http://47.97.252.137:8088/daili/hxws.m3u8?line=2
三沙卫视,http://47.97.252.137:8088/daili/ssws.m3u8?line=0
三沙卫视,http://47.97.252.137:8088/daili/ssws.m3u8?line=1
三沙卫视,http://47.97.252.137:8088/daili/ssws.m3u8?line=2
三沙卫视,http://47.97.252.137:8088/tvlive/ssws.m3u8?node=3
三沙卫视,http://47.97.252.137:8088/tvlive/ssws.m3u8?node=11
延边卫视,http://47.97.252.137:8088/daili/ybws.m3u8?line=0
延边卫视,http://47.97.252.137:8088/daili/ybws.m3u8?line=1
延边卫视,http://47.97.252.137:8088/daili/ybws.m3u8?line=2
康巴卫视,http://47.97.252.137:8088/daili/kbws.m3u8?line=0
康巴卫视,http://47.97.252.137:8088/daili/kbws.m3u8?line=1
康巴卫视,http://47.97.252.137:8088/daili/kbws.m3u8?line=2
内蒙古蒙语,http://47.97.252.137:8088/daili/nmmy.m3u8?line=0
内蒙古蒙语,http://47.97.252.137:8088/daili/nmmy.m3u8?line=1
内蒙古蒙语,http://47.97.252.137:8088/daili/nmmy.m3u8?line=2
安多卫视,http://47.97.252.137:8088/daili/qhzy.m3u8?line=0
安多卫视,http://47.97.252.137:8088/daili/qhzy.m3u8?line=1
安多卫视,http://47.97.252.137:8088/daili/qhzy.m3u8?line=2
农林卫视,http://47.97.252.137:8088/daili/snnl.m3u8?line=0
农林卫视,http://47.97.252.137:8088/daili/snnl.m3u8?line=1
农林卫视,http://47.97.252.137:8088/daili/snnl.m3u8?line=2
西藏藏语,http://47.97.252.137:8088/daili/xzzy.m3u8?line=0
西藏藏语,http://47.97.252.137:8088/daili/xzzy.m3u8?line=1
西藏藏语,http://47.97.252.137:8088/daili/xzzy.m3u8?line=2
湖南卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=f0eedc97ff7ea3edc8a55cceb72578fc
浙江卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=32e5d94eba1898c36117c0185e0603c4
江苏卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=038964666cd4cb7d75487080831c3a03
深圳卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=3e2ad982c310ff1c9b89425d2ac9ed2f
深圳都市,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=9af5aadd7e992c7b06aeaaf4bc08ac65
湖北卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=b7717f67b05177d17ee8370870307001
广西卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=c3411a0b23b2ea0e12d3da975dbcd329
东南卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=5bbc3dac2caabd3f457dac68b8786b0c
北京卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=b4c7df44e597128ce90a541d423257a3
东方卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=12b7a346be96f59378858388665a777c
辽宁卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=162ddfa898f3b3eef34d9fe259516d34
重庆卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=346337f3d4680ff7271e2eeefd4d6b03
天津卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=bf9368060c7acbe0a09187057014f718
安徽卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=2ad86acea2398a64d4f399a561a5639e
贵州卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=5d2d57d294b3f1d3bd5b91d8f63fd078
四川卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=8bd5b7e94098b9ad2372445dd647d9ad
山东卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=d40beb4597aba67648bd523a1e5abbaa
吉林卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=48e5740175d5932050df93812bde92e0
黑龙江卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=2a1912cff9a9c725ea986a03e75911cb
河北卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=31d0852952ba65a3aab6eb97cdf55eae
河南卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=b80092f48c2db9578de41a9decf528c2
内蒙古卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=da8d28741d942fb05672880bc2e7bcac
宁夏卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=94f84869244351acf21d77e3f34ef6b5
甘肃卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=595b1db42c8a57d13ff865dea1d70746
海南卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=c18b3706e1b20ae31ff27f31fd267ad8
新疆卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=2266633c06cad306637bdb7469e47f42
西藏卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e9534e73dd293f7d3995ede353f9f4d9
陕西卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=707b3bef5f98444aa4a7c3458f3cf157
山西卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=10ca8ac898fd0adbd496edff8cea814a
青海卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=d085b83c586ebbfc696b43992dfd976a
三沙卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=c456194956a4e2ab616421894cf6887f
农林卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=34228eb4947b380eb530a66632a255c1
兵团卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=49c5a061c78b3b0525a9bd79257131e1
广东卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=40e95b36be9bdceaab31632054b69c1b
广东珠江,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=ed2f2fce9e420faa6832e2f103d9c279
大湾区卫视,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=9e9221ea39d7b7371cd9713c7d1923d8

咪咕体育,#genre#
咪咕视频1,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000005308/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005308&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频2,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000005969/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000005969&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频3,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000007218/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000007218&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频4,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000008001/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008001&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频5,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000008176/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008176&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频6,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000008379/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000008379&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频7,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000010129/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010129&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频8,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000010948/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000010948&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频9,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000028638/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000028638&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频10,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000001000031494/1.m3u8?channel-id=FifastbLive&Contentid=3000000001000031494&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频11,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000005837/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000005837&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频12,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011518/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011518&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频13,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011519/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011519&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频14,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011520/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011520&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频15,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011521/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011521&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频16,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011522/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011522&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频17,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011523/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011523&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频18,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011524/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011524&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频19,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011525/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011525&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频20,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011528/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011528&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频21,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011529/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011529&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频22,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011530/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011530&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频23,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000020000011531/1.m3u8?channel-id=FifastbLive&Contentid=3000000020000011531&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频24,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000000097/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000000097&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频25,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000002019/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002019&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频26,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000002809/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000002809&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频27,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000003915/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000003915&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频28,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000004193/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000004193&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频29,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000006077/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006077&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频30,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000006658/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000006658&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频31,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000009788/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000009788&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频32,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000010833/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000010833&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频33,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000011297/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011297&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频34,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000011518/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000011518&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频35,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000012558/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012558&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频36,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000012616/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000012616&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频37,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000015470/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015470&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频38,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000015560/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000015560&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频39,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000017678/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000017678&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频40,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000019839/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000019839&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频41,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000021904/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000021904&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频42,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000023434/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000023434&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频43,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000025380/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000025380&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频44,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000027691/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000027691&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61
咪咕视频45,http://36.155.98.21/gslbserv.itv.cmvideo.cn:80/3000000010000031669/1.m3u8?channel-id=FifastbLive&Contentid=3000000010000031669&livemode=1&stbId=790995DFA9F142B8B114EDA03A996C61

港澳頻道,#genre#
凤凰资讯台,http://139.159.221.112/jr.php?id=e34151762672e487e28f9a20f6a6a371&l=0&a=jjwq
凤凰香港台,http://139.159.221.112/jr.php?id=ee0b3b912283bf8f698bcc4213849074&l=0&a=jjwq
凤凰中文台,http://139.159.221.112/jr.php?id=804195d372e84a6eec06115fbbc0f14a&l=0&a=jjwq
鳳凰中文,http://iptv.4666888.xyz/iptv2A.php?id=27
翡翠台,http://139.159.221.112/jr.php?id=2bc1e037cf7dd25ffd1cf86731fdb774&l=0&a=jjwq
TVB Plus,http://139.159.221.112/jr.php?id=2fff0e795ee22d45e03703a8ef6198dc&l=0&a=jjwq
TVB无线新闻台,http://139.159.221.112/jr.php?id=be56349b9771c2813686cf938e25fd59188dfbfaf34daf7808a26d68fb1a7c3d&l=0&a=jjwq
TVB明珠台,http://139.159.221.112/jr.php?id=dc5b9e01613a8b31868245a52003571a&l=0&a=jjwq
TVB生活台,http://139.159.221.112/jr.php?id=cfce93d1e11c1bff93c18dab3f29759b&l=0&a=jjwq
TVB星河频道,http://139.159.221.112/jr.php?id=b93d84053bc86924a4a4e7c0f485c131&l=0&a=jjwq
TVB黃金華劇,http://iptv.4666888.xyz/iptv2A.php?id=34
TVB翡翠(馬來),http://iptv.4666888.xyz/iptv2A.php?id=28
TVB明珠,http://iptv.4666888.xyz/iptv2A.php?id=29
TVBJ1,http://iptv.4666888.xyz/iptv2A.php?id=26
TVB1,http://iptv.4666888.xyz/iptv2A.php?id=25
TVB-獎門人,http://iptv.4666888.xyz/iptv2A.php?id=31
TVB-金曲,http://iptv.4666888.xyz/iptv2A.php?id=57
TVB娛樂新聞,http://iptv.4666888.xyz/iptv2A.php?id=36
TVB翡翠劇集,http://iptv.4666888.xyz/iptv2A.php?id=33
翡翠台,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=8968ffdc2754122d6825c36776a71bc5295548e3676140a09bee628a279c1b65#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=08777cfa392e239fc6bc416e1408c50c#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e7549468bb9a59aa37aa912f1d10a485#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=5e9bb7db503a6a008fc0376f6d456c30
明珠台,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=8ccdfce500f07a915af904c1d53563d7a8f6095d133d220effd849eef2e6aaef#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=22bf01af098249ccbdf301c6e06cee6e#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=646c3024a9495ab7acd65306b9d14d93e055fe9815affaa07ceb6c53dcdae582#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=d271bbe49eff7522af96136f1c23bacd#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=743baee61221c52d9e73bbcce7341e39
无线新闻台,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=030af0bfea033e9ec4e2b54a72055a1c295548e3676140a09bee628a279c1b65#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=ce322035340a8fe5d3bd8958c7ca3bdee055fe9815affaa07ceb6c53dcdae582#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e7f5c4232244ff2f3ce104df59553dcf
TVB Plus,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=821789cb97be483170d735c251fb0b17295548e3676140a09bee628a279c1b65#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=7718f08a5dee17a6a0ce951e7fe0f3f8#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e14e917f9ea09be00292cf80b3bc75b2#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e679419bf62d802156f2d234f118df30#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=e74298fd1960241b8ffc543aa71d92e2
HOY 76,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=313ea9d50bb5632c32687d55deab15e31f7c843c9b8acd985083db956c4b2b82#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=a4c5ec642b8c8358ad72feb272b21a9b#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=35982ef84176d19de34b3c1e5323c5e02826a2a784a1d67e1b20ef610a38f31d
HOY 77,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=313ea9d50bb5632c32687d55deab15e37839996e46f67d7627e6f06021dc7818#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=f41e26e475dc6b6411cce9899a4d4541#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=7c1b9e608819894d88dfa943d194a23f
RTHK 31,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=9a8493583a117bec7136e551a19a9fbe#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=44db99c82bfa3066f772d5e990693171#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=cdafe71add37764ac96b2c496b0a8163
RTHK 32,http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=4857b5f5232e5d96940829a0a2db266f#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=a903f568c64cca025b7f5cc77c30a277#http://175.178.232.13:16888/api/htuiliu.php?exp=08cf2a85bb499c832add0cc51fc18517&ip=106.226.94.180&id=c22e9371e236d9a0920200e0c30882d0
